C_ANT,C_VIG,C_MAD,C_NMAD,C_REG,NOM_REG,C_DEPEND,DEPEN,PERTEN,TIPO,AMBITO,URGENCIA,CERTIFICA,DEPEN_A,NIVEL,NOMBRE,C_COM,NOM_COM,VIA,NUMERO,DIRECCION,FONO,F_INICIO,F_REAPER,SAPU,F_CAMBIO,TIPO_CAMB,LATITUD,LONGITUD,PRESTADOR,ESTADO,NIVEL_COM,MODALIDAD
21-589,121589,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Chucauco,9105,Freire,Calle,S/N,Sector Chucauco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.84198,-72.754158,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-590,121590,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural El Escudo,9108,Lautaro,Calle,S/N,Sector El Escudo,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.564459,-72.087259,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-591,121591,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Vega Larga,9108,Lautaro,Calle,S/N,Sector Vega Larga,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.572387,-72.312211,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-592,121592,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Codopille,9112,Padre Las Casas,Calle,S/N,Sector Codopille,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.724626,-72.445548,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-593,121593,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Metrenco,9112,Padre Las Casas,Calle,S/N,Sector Metrenco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.82695,-72.620647,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-594,121594,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Santa Rosa,9108,Lautaro,Calle,S/N,Sector Los Solares,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.470119,-72.242874,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-596,121596,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural La Esperanza,9103,Cunco,Calle,S/N,Caserío La Esperanza,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.074794,-72.086319,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-597,121597,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Puralaco,9118,Toltén,Calle,43,Blanco Encalada ,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.313541,-73.190837,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-598,121598,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Caren,9104,Curarrehue,Calle,S/N,Camino Internacional ,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.448587,-71.550489,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-599,121599,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Añilco,9120,Villarrica,Calle,S/N,Sector Añilco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.458358,-72.256722,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-600,121600,21-109,121109,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,COSAM Amanecer,9101,Temuco,Pasaje,160,"Los Lirios, Villa Los Aromos",Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.753426,-72.616652,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
21-601,121601,21-303,121303,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,CECOSAM Temuco,9101,Temuco,Calle,51,Vicuña Mackenna ,452557550,40909,No Aplica,No Aplica,No Aplica,Sin cambio,-38.723686,-72.564872,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
21-602,121602,21-010,121010,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,COSAM Padre Las Casas,9112,Padre Las Casas,Calle,1398,Mac-Iver ,452990596,40909,No Aplica,No Aplica,No Aplica,A partir de 2012 cambian los códigos de los COSAM de 300 a 600,-38.762452,-72.600266,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
21-657,121657,No Aplica,No Aplica,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Delegados ,Primario,Centro de Salud Familiar Metodista (D),9101,Temuco,Calle,1449,Bernardo O'Higgins ,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.73729,-72.622462,Pendiente,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-780,121780,21-347,121347,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Villa el Salar,9101,Temuco,Calle,1180,Huasquinta ,452558092,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.710714,-72.626695,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-781,121781,21-334,121334,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar 21 de Mayo,9120,Villarrica,Calle,970,Sargento Aldea,452558075,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.282091,-72.233162,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-782,121782,21-305,121305,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Arquenco,9101,Temuco,Calle,855,Arcalafquen,452558080,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.709181,-72.633779,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-783,121783,21-334,121334,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Todos los Santos,9120,Villarrica,Calle,910,Chile Barrio,452558100,39814,No Aplica,No Aplica,44104,Cambio de nombre,-39.294443,-72.237234,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-784,121784,21-303,121303,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Servicio de Salud,Primario,Centro Comunitario de Salud Familiar El Carmen,9101,Temuco,Avenida,495,Los Creadores ,452551550,42075,No Aplica,No Aplica,No Aplica,Sin cambio,-38.71184,-72.653555,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-785,121785,21-303,121303,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Servicio de Salud,Primario,Centro Comunitario de Salud Familiar San Antonio,9101,Temuco,Calle,570,Pudeto ,452551450,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.741004,-72.579058,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-786,121786,21-353,121353,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Ultraestación,9114,Pitrufquén,Calle,S/N,Nueva,452463485,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.98022,-72.64551,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-787,121787,21-346,121346,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Guacolda,9108,Lautaro,Calle,S/N,Barros Arana,452201454,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.537447,-72.427499,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-788,121788,21-307,121307,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Las Quilas,9101,Temuco,Calle,S/N,Los Copihues,452212017,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.748122,-72.606814,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-789,121789,21-346,121346,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Dr. Maximino Beltran Mora,9108,Lautaro,Calle,425,Erasmo Ovando ,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.516992,-72.430705,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-803,121803,21-303,121303,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR),Establecimiento de Salud,SI,NO,Servicio de Salud,Primario,SAR Miraflores,9101,Temuco,Calle,1369,Miraflores ,452555047,39814,No Aplica,No Aplica,42314,De Sapu a SAR,-38.735316,-72.581809,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-806,121806,21-306,121306,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Municipal,Primario,SAPU Santa Rosa,9101,Temuco,Calle,316,Pircunche ,452224626,39814,No Aplica,Corto,No Aplica,Sin cambio,-38.734619,-72.572467,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
21-808,121808,21-308,121308,9,Región De La Araucanía,21,Servicio de Salud Araucanía Sur,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Municipal,Primario,SAPU Padre Las Casas,9112,Padre Las Casas,Calle,S/N,Barroso esquina Corvalan,452962020,39814,No Aplica,Corto,No Aplica,Sin cambio,-38.761205,-72.593334,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-010,122010,No Aplica,No Aplica,14,Región De Los Ríos,22,Servicio de Salud Valdivia,Perteneciente,Dirección Servicio de Salud,Unidad de Atención,NO,NO,Servicio de Salud,No Aplica,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Valdivia),14101,Valdivia,Calle,700,Chacabuco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.813792,-73.240135,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-011,122011,22-010,122010,14,Región De Los Ríos,22,Servicio de Salud Valdivia,Perteneciente,Programa de Reparación y Atención Integral de Salud,Programa de Atención ,NO,NO,Servicio de Salud,No Aplica,PRAIS (S.S. Valdivia),14101,Valdivia,Calle,700,Chacabuco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.813792,-73.240135,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-030,122030,No Aplica,No Aplica,14,Región De Los Ríos,22,Servicio de Salud Valdivia,Perteneciente,Unidad de Salud Funcionarios ,Unidad de Atención,NO,NO,Servicio de Salud,Secundario,Unidad de Salud Funcionario  S.S. Valdivia,14101,Valdivia,Calle,700,Chacabuco,Pendiente ,44225,No Aplica,No Aplica,No Aplica,Sin cambio,-39.813792,-73.240135,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-202,122202,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Clínica,Establecimiento de Salud,SI,NO,Privado,Terciario,Clínica Alemana Valdivia,14101,Valdivia,Calle,765,Beauchef,632246200,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.818395,-73.24005,Privado,Vigente en operación ,Alta Complejidad,Atención Cerrada-Hospitalaria
22-203,122203,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Mutual de Seguridad CChC Valdivia,14101,Valdivia,Avenida,1005,Prat,632254700,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.815747,-73.233953,Privado,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-204,122204,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro Corporación para la Nutrición Infantil (CONIN),Establecimiento de Salud,NO,NO,Privado,No Aplica,Centro CONIN Valdivia,14101,Valdivia,Calle,285,Rubén Darío,632233060,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.8397,-73.211828,Privado,Vigente en operación ,Mediana Complejidad,Atención Cerrada-Hospitalaria
22-213,122213,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro Médico y Dental,Establecimiento de Salud,NO,NO,Privado,No Aplica,Megasalud S.A Centro Médico y Dental Valdivia,14101,Valdivia,Avenida,475,Alemania,632200750,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.812978,-73.242607,Privado,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
22-215,122215,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica del Trabajador AChS,14201,La Unión,Calle,260,Comercio,642322875,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-40.296381,-73.084198,Privado,Vigente en operación ,Pendiente,Atención Abierta-Ambulatoria
22-216,122216,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Fuerzas Armadas y de Orden (FFAA),No Aplica,Policlínico Carabineros Valdivia,14101,Valdivia,Calle,1129,Picarte,632241526,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.8174,-73.234136,Fuerzas Armadas y de Orden,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-217,122217,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Fuerzas Armadas y de Orden (FFAA),No Aplica,Centro Clínico Militar Valdivia,14101,Valdivia,Calle,1650,Orostegui,632247300,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.823831,-73.232307,Fuerzas Armadas y de Orden,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-218,122218,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Privado,No Aplica,Centro de Salud Universidad Austral de Chile,14101,Valdivia,Calle,S/N,Isla Teja,632221321,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.808929,-73.258842,Privado,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-219,122219,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Privado,No Aplica,Centro de Salud Masisa,14101,Valdivia,Calle,850,José Manuel Balmaceda,632217862,39814,No Aplica,No Aplica,No Aplica,"Es probable que el establecimiento ya no exista, se consultará",-39.791571,-73.198747,Privado,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-220,122220,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Privado,No Aplica,Policlínico Astilleros y Servicios Navales ASENAV,14101,Valdivia,Avenida,1135,España,632216102,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.806023,-73.237775,Privado,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-221,122221,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Gendamería,No Aplica,Centro Penitenciario Valdivia,14101,Valdivia,Calle,4000,Picarte,632281623,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.837567,-73.20983,Gendarmería,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-222,122222,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Privado,No Aplica,Policlínico Infodema,14101,Valdivia,Avenida,1000,España,632216151,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.808235,-73.234599,Privado,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-223,122223,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Privado,No Aplica,Centro de Salud Mutual CChC La Unión,14201,La Unión,Avenida,455,Arturo Prat,642322070,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-40.296996,-73.083425,Privado,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-224,122224,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Privado,No Aplica,Centro de Salud AChS Río Bueno,14204,Río Bueno,Calle,970,Independencia,632341740,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-40.334324,-72.957982,Privado,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-226,122226,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica del Trabajador AChS de Valdivia,14101,Valdivia,Calle,705,Beauchef,632291110,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.817954,-73.238514,Privado,Vigente en operación ,Pendiente,Atención Abierta-Ambulatoria
22-227,122227,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Privado,No Aplica,Centro Médico Beaucheff,14101,Valdivia,Calle,723,"Beauchef,  Edificio Medico Beauchef ",632244581,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.817977,-73.24054,Privado,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
22-228,122228,No Aplica,No Aplica,14,Región De Los Ríos,14,SEREMI De Los Ríos,No Perteneciente,Centro de Salud,Establecimiento de Salud,NO,NO,Privado,No Aplica,Centro Médico Surmedica,14101,Valdivia,Avenida,1655,Francia,632229500,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-39.830441,-73.241481,Privado,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
